time_s,sig_activation_sine_ratio_healthy,sig_activation_square_ratio_healthy,left_ventricle_stiffness_cgs_healthy,left_ventricle_pressure_mmhg_healthy,arterial_compliance_pressure_mmhg_healthy,left_ventricle_volume_ml_healthy,mitral_flow_ml_per_s_healthy,tricuspid_flow_ml_per_s_healthy
0.045,0.20633720117185528,0.045,551.5578288769046,49.02736256683597,61.97921659704264,128.4,0.0,241.2550353970031
0.046,0.21167912932444954,0.046,564.6722624915237,50.19308999924655,61.95706897930329,128.4,0.0,244.67219690667056
0.047,0.2170653782046237,0.047,577.8955034923513,51.36848919932011,61.93492775036688,128.4,0.0,247.98906458957845
0.048,0.22249632531604002,0.048,591.2284786508783,52.55364254674474,61.91279342172095,128.4,0.0,251.20449367829033
0.049,0.22797231321350014,0.049,604.6720289391428,53.74862479459048,61.89066662198441,128.4,0.0,254.31733386847816
0.05,0.23349364905389033,0.05,618.2269084273008,54.953502971315636,61.868548091677695,128.4,0.0,257.32642966223113
0.051000000000000004,0.23906060416436828,0.051000000000000004,631.8937832235241,56.16833628653548,61.84643866679847,128.4,0.0,260.2306216279766
0.052000000000000005,0.24467341362801356,0.052000000000000005,645.6732304567734,57.39317604060208,61.82433926509859,128.4,0.0,263.02874721535466
0.053,0.2503322758871567,0.053,659.5657373029696,58.62806553804175,61.80225087471864,128.4,0.0,265.71964148329016
0.054,0.25603735236459213,0.054,673.5717000550737,59.873040004895444,61.78017454293618,128.4,0.0,268.3021381478446
0.055,0.26178876710287413,0.055,687.691423237556,61.12812651000499,61.758111357177164,128.4,0.0,270.77507061378776
0.056,0.2675866064218846,0.056,701.9251187657267,62.39334389028682,61.73606243623806,128.4,0.0,273.1372728075917
0.057,0.2734309185948547,0.057,716.2729051503682,63.66869282056996,61.71402891536603,128.3999816650828,0.0,275.387580358901
0.058,0.2793217135430157,0.058,730.7348067481036,64.95377412347908,61.692011942130414,128.39921450778584,0.0,277.5248316127739
0.059000000000000004,0.2852589625490407,0.059000000000000004,745.3107530578949,66.2476361765736,61.67001275977885,128.39605295529864,0.0,279.54786874511433
0.06,0.2912425979894374,0.06,760.0005780640688,67.54922519632535,61.64803293678489,128.38881516471733,0.0,281.4555389123269
0.061,0.2972725130860375,0.061,774.8040196262222,68.85742338727549,61.62607467909666,128.37585457558316,0.0,283.24669541913954
0.062,0.30334856167672286,0.062,789.7207189163547,70.17105518258846,61.60414122408655,128.35556958852908,0.0,284.92019894026663
0.063,0.30947055800552103,0.063,804.7502199035541,71.48889312819779,61.58223727226357,128.32641146487856,0.0,286.474918771532
0.064,0.3156382765321893,0.064,819.8919688865246,72.80966471576248,61.5603694839542,128.2868927635737,0.0,287.909734094125
0.065,0.3218514517614024,0.065,835.145314074243,74.13205882075356,61.53854700173654,128.23559407586592,0.0,289.22353533131354
0.066,0.32810977809164854,0.066,850.5095052149973,75.4547325354985,61.51678198754247,128.17117048195425,0.0,290.4152254472071
0.067,0.33441290968392934,0.067,865.9836932740465,76.77631800424395,61.495090204145704,128.09235713782678,0.0,291.4837214030563
0.068,0.3407604603503478,0.068,881.5669301601038,78.095428966255,61.47349153737335,127.99797363560332,0.0,292.4279554961757
0.069,0.34715200346266717,0.069,897.2581685008479,79.41066758430087,61.452010593204825,127.88692812796478,0.0,293.2468769111357
0.07,0.3535870718809041,0.07,913.0562614676196,80.720630589571,61.4306771657901,127.75821981931792,0.0,293.93945309014623
0.07100000000000001,0.36006515790201865,0.07100000000000001,928.9599626494557,82.02391560400511,61.40952678798748,127.61094124329087,0.0,294.50467139244375
0.07200000000000001,0.36658571322875194,0.07200000000000001,944.967925976586,83.31912692970447,61.38860114624659,127.44427934490149,0.0,294.9415404783987
0.073,0.37314814895865156,0.073,961.0787056934896,84.60488081547189,61.3679484701527,127.25751551730791,0.0,295.24909206274623
0.074,0.3797518355933175,0.074,977.2907563815944,85.87981090244645,61.347623965060535,127.05002567055188,0.0,295.42638238402185
0.075,0.38639610306789274,0.075,993.6024330316767,87.14257238856096,61.32768991330335,126.82127837328142,0.0,295.4724938646878
0.076,0.3930802408008117,0.076,1010.0119911659928,88.39184636180917,61.30821608586459,126.57083320170196,0.0,295.3865369355426
0.077,0.3998034977638114,0.077,1026.517587010157,89.6263435498789,61.2892797488818,126.2983383033431,0.0,295.16765139775123
0.078,0.40656508257220253,0.078,1043.1172777147572,90.84480733233163,61.27096565228469,126.00352707392783,0.0,294.8150084506052
0.079,0.41336416359538486,0.079,1059.8090216266698,92.0460159354858,61.253366197974145,125.6862139537969,0.0,294.32781237965037
0.08,0.4201998690875865,0.08,1076.5906786100247,93.22878530021887,61.2365811742412,125.34629129449648,0.0,293.7053019881672
0.081,0.4270712873387942,0.081,1093.4600104167398,94.39197096950339,61.2207174990562,124.98372517844545,0.0,292.9467527423499
0.082,0.4339774668458337,0.082,1110.4146811065218,95.53446727238013,61.20588907499779,124.59854824686263,0.0,292.05147867580035
0.083,0.44091741650355165,0.083,1127.452257516219,96.65521016011813,61.19221644646413,124.19085737333342,0.0,291.01883512079866
0.084,0.4478901058160382,0.084,1144.570209778374,97.75317667898855,61.17982615978729,123.76080752759162,0.0,289.8482360453284
0.085,0.4548944651278224,0.085,1161.765911888804,98.8273849658525,61.16885040680949,123.30860668867257,0.0,288.5391688006034
0.08600000000000001,0.46192938587496585,0.08600000000000001,1179.0366423230412,99.87689385328183,61.159426389369386,122.83451068191755,0.0,287.09119717909306
0.08700000000000001,0.4689937208559636,0.08700000000000001,1196.3795847013907,100.90080247353977,61.15169569030817,122.3388183929103,0.0,285.5039631177806
0.088,0.476086284522362,0.088,1213.7918285023986,101.89824904200022,61.145803533647005,121.82186643273819,0.0,283.7771880442633
0.089,0.48320585328898635,0.089,1231.2703698244613,102.86841044045062,61.14189807694794,121.28402507258814,0.0,281.9106740596243
0.09,0.49035116586366434,0.09,1248.8121121952959,103.81050058506463,61.14012956555377,120.72569318392534,0.0,279.9043046319606
0.091,0.4975209235963285,0.091,1266.4138674289866,104.72376991705426,61.14064955035158,120.14729474867995,0.0,277.7580453429723
0.092,0.5047137908473608,0.092,1284.0723565302708,105.60750393460249,61.143610000191,119.54927463822742,0.0,275.4719441023556
0.093,0.5119283953750428,0.093,1301.7842106457301,106.4610225636536,61.149162448266146,118.93209557707405,0.0,273.04613148866355
0.094,0.5191633287419645,0.094,1319.545972061523,107.28367923729161,61.157457121350745,118.29623504576901,0.0,270.4808207185115
0.095,0.5264171467402312,0.095,1337.3540952472677,108.07486031849466,61.16864203273769,117.64218276657571,0.0,267.7763076494372
0.096,0.5336883698353087,0.096,1355.2049479456828,108.83398489034238,61.18286216932582,116.97043874705982,0.0,264.93297070404327
0.097,0.5409754836283245,0.097,1373.0948123075366,109.56050453381643,61.200258568752105,116.28151146663718,0.0,261.95127069252567
0.098,0.5482769393366524,0.098,1391.0198860714818,110.25390378187788,61.220967578140105,115.57591685638533,0.0,258.8317507718673
0.099,0.5555911542925834,0.099,1408.9762837882924,110.91370072517402,61.245119994396916,114.85417750873245,0.0,255.57503642624
0.1,0.5629165124598852,0.1,1426.960038089018,111.53944770430105,61.272840316661146,114.11682203875475,0.0,252.18183523103173
0.101,0.5702513649680439,0.101,1444.9671009965477,112.13073350032413,61.30424616397612,113.36438588769543,0.0,248.65293766260288
0.10200000000000001,0.5775940306639734,0.10200000000000001,1462.9933452800549,112.6871837993904,61.339447330803246,112.59741051115657,0.0,244.98921630445514
0.10300000000000001,0.5849427966809683,0.10300000000000001,1481.034565851777,113.20846459933895,61.37854557734053,111.8164452897793,0.0,241.1916273820585
0.10400000000000001,0.5922959190246673,0.10400000000000001,1499.0864812055581,113.69428439321103,61.421633847667536,111.02204823431478,0.0,237.26121108451716
0.105,0.5996516231757942,0.105,1517.1447348965748,114.14439569477341,61.46879557208966,110.21478608354589,0.0,233.1990911453812
0.106,0.6070081047094225,0.106,1535.204897061632,114.55859986192826,61.52010481154373,109.39523727949815,0.0,229.00647740635713
0.107,0.6143635299305142,0.107,1553.2624659794124,114.93675079618005,61.5756258893518,108.5639937961013,0.0,224.6846673453964
0.108,0.6217160365254704,0.108,1571.3128696700298,115.27875697206119,61.635412419688556,107.7216614530948,0.0,220.23504560707357
0.109,0.6290637342294226,0.109,1589.3514675332326,115.5845838107064,61.69950732639311,106.86886052637173,0.0,215.65908452812613
0.11,0.6364047055089923,0.11,1607.373552024576,115.85426152766313,61.767943368073,106.0062308854562,0.0,210.95834900996027
0.111,0.6437370062602302,0.111,1625.3743503688652,116.08788701054661,61.840742686231756,105.1344319313002,0.0,206.13449671661905
0.112,0.6510586665214497,0.112,1643.349026310159,116.28562742968053,61.91791654010963,104.25414398067176,0.0,201.18927932722943
0.113,0.658367691200654,0.113,1661.2926818976057,116.44772372292388,61.99946551504459,103.36606950062685,0.0,196.12454406000123
0.114,0.6656620608172541,0.114,1679.200359306359,116.57449510890783,62.08537989698849,102.47093512367212,0.0,190.94223637201662
0.115,0.672939732257767,0.115,1697.0670426928182,116.66634192020838,62.175639645116924,101.56949226421696,0.0,185.64440149126762
0.116,0.6801986395451761,0.116,1714.8876600834074,116.72374850355743,62.27021453430367,100.66251779966542,0.0,180.23318572794625
0.117,0.6874366946216306,0.117,1732.657085296103,116.74728601075141,62.369064579649425,99.75081467995463,0.0,174.71083807357576
0.11800000000000001,0.6946517881441555,0.11800000000000001,1750.3701398939018,116.7376145716009,62.472140315174066,98.8352120876546,0.0,169.07971156218466
0.11900000000000001,0.7018417902930334,0.11900000000000001,1768.021595169397,116.69548452961074,62.57938323123539,97.91656494362486,0.0,163.34226501651034
0.12,0.7090045515925198,0.12,1785.6061741596363,116.62173771016664,62.690726022198305,96.99575353061827,0.0,157.50106349365484
0.121,0.7161379037435411,0.121,1803.1185536903934,116.51730854341527,62.806092995665395,96.07368309875321,0.0,151.55877881654612
0.122,0.7232396604680245,0.122,1820.553366449,116.383222604699,62.92540064167654,95.15128167422594,0.0,145.51819018840808
0.123,0.7303076183644996,0.123,1837.9052030848466,116.22059538950819,63.04855815285976,94.22949823472388,0.0,139.38218469189712
0.124,0.7373395577746098,0.124,1855.168614336667,116.03063100270046,63.17546776907328,93.30930099896004,0.0,133.15375662725373
0.125,0.7443332436601615,0.125,1872.3381131856966,115.81462269760277,63.306024925065294,92.39167720125721,0.0,126.83600694242493
0.126,0.7512864264903392,0.126,1889.4081770337827,115.57394490278539,63.44011924757457,91.47762695310786,0.0,120.43214176733998
0.127,0.7581968431387072,0.127,1906.373249905526,115.31004896702352,63.577635082486644,90.56816010804123,0.0,113.94547160502123
0.128,0.7650622177896125,0.128,1923.2277446734986,115.0244589377989,63.71845181957967,89.66429338879917,0.0,107.37940967387239
0.129,0.7718802628536046,0.129,1939.9660453055992,114.7187715672463,63.86244388291799,88.76705063850792,0.0,100.73747011482132
0.13,0.7786486798914751,0.13,1956.5825091335714,114.39465290891323,64.00948096478143,87.87746080902444,0.0,94.02326638462657
0.131,0.7853651605465239,0.131,1973.0714691417163,114.05381488838529,64.15942974888709,86.9965426023894,0.0,87.2405038582999
0.132,0.7920273874846504,0.132,1989.4272362748168,113.69801287728234,64.31215396298703,86.12530400263383,0.0,80.39297959461426
0.133,0.7986330353418641,0.133,2005.6441017642765,113.32904372255436,64.46751438275969,85.26474218713808,0.0,73.48458221103786
0.134,0.8051797716788088,0.134,2021.7163394714755,112.94873713007992,64.62536895714976,84.41583911647915,0.0,66.51928378067359
0.135,0.8116652579418873,0.135,2037.6382082473333,112.55895188113657,64.78557298792046,83.57956054163037,0.0,59.50113874570614
0.136,0.8180871504305716,0.136,2053.403954307053,112.1615538572718,64.94798024597924,82.75684330134773,0.0,52.43427644164815
0.137,0.8244431012704829,0.137,2069.0078136190355,111.75840596367048,65.11244324556752,81.94859089643774,0.0,45.32289651677878
0.138,0.8307307593918164,0.138,2084.444014306909,111.35136350951227,65.27881326149861,81.15567277252475,0.0,38.17126763224936
0.139,0.836947771512693,0.139,2099.706779063661,110.94226990267603,65.44694021890362,80.37892384967343,0.0,30.98372230610332
0.14,0.8430917831270064,0.14,2114.790327576801,110.53294620473388,65.61667310244712,79.61914021680181,0.0,23.764653464115078
0.14100000000000001,0.8491604394963409,0.14100000000000001,2129.6888789635173,110.12516849887157,65.78786066030133,78.87706739206284,0.0,16.518503077432413
0.14200000000000002,0.8551513866455286,0.14200000000000002,2144.3966542147723,109.72066221329918,65.96035143927433,78.15339959650817,0.0,9.24976130008842
0.14300000000000002,0.8610622723614094,0.14300000000000002,2158.90787864726,109.32110056315109,66.13399365472127,77.44878157624674,0.0,1.9629644653789917
0.14400000000000002,0.8668907471943684,0.14400000000000002,2173.2167843621746,108.92809408728925,66.3086354196777,76.76380486673489,0.0,-3.7849100031212624e-08
0.145,0.872634465462203,0.145,2187.317612709708,108.54317721769605,66.48412511036359,76.09900236429868,0.0,-3.7849100031212624e-08
0.146,0.8782910862558936,0.146,2201.204616758219,108.16779944610941,66.66031151946504,75.45484584454853,0.0,-3.7849100031212624e-08
0.147,0.8838582744468301,0.147,2214.8720637669676,107.80332570394702,66.83704373846314,74.83174905978015,0.0,-3.7849100031212624e-08
0.148,0.889333701695061,0.148,2228.314237661375,107.45102783050666,67.01417143923031,74.23006533425237,0.0,-3.7849100031212624e-08
0.149,0.8947150474581217,0.149,2241.525441509689,107.11206960283121,67.19154525126763,73.65008135481138,0.0,-3.7849100031212624e-08
0.15,0.9,0.15,2254.5,106.78750198561477,67.3690167633625,73.09201714120154,0.0,-3.7849100031212624e-08
0.151,0.9051862573998002,0.151,2267.2322619165093,106.47826467846377,67.54643854573689,72.55602962875297,0.0,-3.7849100031212624e-08
0.152,0.9102715285596609,0.152,2279.7166026139676,106.18519075136673,67.72366413899246,72.04221784350044,0.0,-3.7849100031212624e-08
0.153,0.9152535342114868,0.153,2291.9474264892,105.90899247049157,67.90054851296044,71.5506168860019,0.0,-3.7849100031212624e-08
0.154,0.9201300079220514,0.154,2303.919169448636,105.6502594406458,68.07694829379979,71.08119913278823,0.0,-3.7849100031212624e-08
0.155,0.9248986970960298,0.155,2315.626301370753,105.40945493797778,68.25272176460716,70.63387425435285,0.0,-3.7849100031212624e-08
0.156,0.9295573639765204,0.156,2327.0633285623576,105.18692230890542,68.42772900972135,70.20849488527685,0.0,-3.7849100031212624e-08
0.157,0.9341037866426152,0.157,2338.2247962076203,104.98288673979526,68.60183201735416,69.80485938059078,0.0,-3.7849100031212624e-08
0.158,0.9385357600035796,0.158,2349.105290808788,104.79745231319774,68.77489511566739,69.4227117138368,0.0,-3.7849100031212624e-08
0.159,0.9428510967892032,0.159,2359.699442617494,104.63060606524083,68.94678519390143,69.06174522137745,0.0,-3.7849100031212624e-08
0.16,0.9470476285358859,0.16,2370.0019280556,104.48221701463508,69.11737173716843,68.72160331011723,0.0,-3.7849100031212624e-08
0.161,0.9511232065680206,0.161,2380.0074721244905,104.35204565765389,69.2865271058568,68.40188589488785,0.0,-3.7849100031212624e-08
0.162,0.9550757029742437,0.162,2389.710850801768,104.23974125185843,69.45412663082607,68.10214876033683,0.0,-3.7849100031212624e-08
0.163,0.9589030115781157,0.163,2399.106893424274,104.14485489354048,69.62004922575284,67.82191160319574,0.0,-3.7849100031212624e-08
0.164,0.9626030489028075,0.164,2408.1904850563924,104.06684131976704,69.78417747698951,67.56065954835948,0.0,-3.7849100031212624e-08
0.165,0.9661737551293609,0.165,2416.956568842581,104.00506299139842,69.94639780343805,67.3178457943427,0.0,-3.7849100031212624e-08
0.166,0.9696130950481003,0.166,2425.400148343086,103.95879472591874,70.10660061529553,67.09289441147341,0.0,-3.7849100031212624e-08
0.167,0.9729190590027715,0.167,2433.5162898518042,103.92723010942615,70.26468065179485,66.88520396721313,0.0,-3.7849100031212624e-08
0.168,0.9760896638269894,0.168,2441.3001246952585,103.90949701474909,70.4205375584702,66.69415596368876,0.0,-3.7849100031212624e-08
0.169,0.9791229537725754,0.169,2448.7468515116725,103.9046583154146,70.57407589680666,66.51911498760839,0.0,-3.7849100031212624e-08
0.17,0.9820170014293752,0.17,2455.851738509116,103.91171940306342,70.72520540045593,66.35943248304797,0.0,-3.7849100031212624e-08
0.171,0.9847699086361408,0.171,2462.610125701726,103.92962560412178,70.87384082294885,66.21444493380497,0.0,-3.7849100031212624e-08
0.17200000000000001,0.9873798073820762,0.17200000000000001,2469.017427122997,103.95727750437382,71.01990251747195,66.08348167763978,0.0,-3.7849100031212624e-08
0.17300000000000001,0.989844860698638,0.17300000000000001,2475.0691330151562,103.99354544277034,71.16331695167538,65.96587209708532,0.0,-3.7849100031212624e-08
0.17400000000000002,0.9921632635411969,0.17400000000000002,2480.760811993638,104.0372708813706,71.30401670768285,65.86094561958964,0.0,-3.7849100031212624e-08
0.17500000000000002,0.9943332436601615,0.17500000000000002,2486.0881131856963,104.08726791107709,71.44194045548505,65.76803176130981,0.0,-3.7849100031212624e-08
0.176,0.9963530624611747,0.176,2491.046768342184,104.14232826506615,71.57703297454658,65.68646201748594,0.0,-3.7849100031212624e-08
0.177,0.9982210158539979,0.177,2495.632593921565,104.20123349450803,71.70924561407031,65.61557552691865,0.0,-3.7849100031212624e-08
0.178,0.9999354350896965,0.178,2499.841493145205,104.26275641826992,71.83853637186262,65.55471894116157,0.0,-3.7849100031212624e-08
0.179,1.001494687585757,0.179,2500.0,104.17282192349046,71.96486984805183,65.50327952083572,0.0,-3.7849100031212624e-08
0.18,1.0028971777387565,0.18,2500.0,104.09309338810247,72.08821735293874,65.460800157181,0.0,-3.7849100031212624e-08
0.181,1.004141347724221,0.181,2500.0,104.02937819081956,72.20855690359528,65.42685270006866,0.0,-3.7849100031212624e-08
0.182,1.0052256782833107,0.182,2500.0,103.9808452063898,72.32587318441897,65.40099432596449,0.0,-3.7849100031212624e-08
0.183,1.0061486894959752,0.183,2500.0,103.94664241243898,72.44015746879695,65.38277107734748,0.0,-3.7849100031212624e-08
0.184,1.0069089415402288,0.184,2500.0,103.92589663247122,72.55140751351671,65.37171772578067,0.0,-3.7849100031212624e-08
0.185,1.0075050354371962,0.185,2500.0,103.9177144138483,72.65962741956584,65.36735823969838,0.0,-3.7849100031212624e-08
0.186,1.0079356137815985,0.186,2500.0,103.91750509065673,72.76482748710345,65.3672467123019,0.0,-3.7849100031212624e-08
0.187,1.0081993614573366,0.187,2500.0,103.91750509107086,72.86702441164473,65.36724671252256,0.0,-3.7849100031212624e-08
0.188,1.0082950063378513,0.188,2500.0,103.91750509148503,72.96624105790045,65.36724671274322,0.0,-3.7849100031212624e-08
0.189,1.008221319970936,0.189,2500.0,103.91750509189919,73.0625068827394,65.36724671296389,0.0,-3.7849100031212624e-08
0.19,1.0079771182476893,0.19,2500.0,103.91750509231335,73.15585810329284,65.36724671318456,0.0,-3.7849100031212624e-08
0.191,1.007561262055301,0.191,2500.0,103.91750509272751,73.24633748255779,65.36724671340522,0.0,-3.7849100031212624e-08
0.192,1.0069726579133649,0.192,2500.0,103.91750509314167,73.33399329737176,65.36724671362589,0.0,-3.7849100031212624e-08
0.193,1.006210258593434,0.193,2500.0,103.91750509355583,73.41887970301019,65.36724671384655,0.0,-3.7849100031212624e-08
0.194,1.0052730637215206,0.194,2500.0,103.91750509396998,73.50105628189534,65.3672467140672,0.0,-3.7849100031212624e-08
0.195,1.004160120363268,0.195,2500.0,103.91750509438414,73.58058787492547,65.36724671428787,0.0,-3.7849100031212624e-08
0.196,1.0028705235915192,0.196,2500.0,103.9175050947983,73.65754383120405,65.36724671450854,0.0,-3.7849100031212624e-08
0.197,1.001403417036018,0.197,2500.0,103.91750509521248,73.73199768621038,65.3672467147292,0.0,-3.7849100031212624e-08
0.198,0.999757993414981,0.198,2499.405873833778,103.89280905206432,73.80402656282537,65.36724671494987,0.0,-3.7849100031212624e-08
0.199,0.9979334950482971,0.199,2494.9267303435695,103.70662448589052,73.87371080020392,65.36724671517054,0.0,-3.7849100031212624e-08
0.2,0.9959292143521045,0.2,2490.0062212344164,103.5020936741328,73.94113349851204,65.3672467153912,0.0,-3.7849100031212624e-08
0.201,0.9937444943145152,0.201,2484.642733542135,103.27914957070543,74.00637960551568,65.36724671561186,0.0,-3.7849100031212624e-08
0.202,0.9913787289522596,0.202,2478.8347795777977,103.03773033683954,74.06953558070346,65.36724671583252,0.0,-3.7849100031212624e-08
0.203,0.9888313637480306,0.203,2472.580998001415,102.77777938571273,74.13068900858165,65.36724671605319,0.0,-3.7849100031212624e-08
0.20400000000000001,0.9861018960683186,0.20400000000000001,2465.880154847722,102.49924542508815,74.18992775436239,65.36724671627385,0.0,-3.7849100031212624e-08
0.20500000000000002,0.9831898755615318,0.20500000000000002,2458.7311445035607,102.20208249794112,74.2473393553949,65.36724671649452,0.0,-3.7849100031212624e-08
0.20600000000000002,0.9800949045362146,0.20600000000000002,2451.1329906364067,101.88625002105545,74.30301079468474,65.36724671671519,0.0,-3.7849100031212624e-08
0.20700000000000002,0.9768166383191684,0.20700000000000002,2443.0848470735586,101.55171282156849,74.35702792059035,65.36724671693585,0.0,-3.7849100031212624e-08
0.20800000000000002,0.9733547855933063,0.20800000000000002,2434.5859986315672,101.19844117144811,74.40947457732435,65.36724671715652,0.0,-3.7849100031212624e-08
0.209,0.9697091087150691,0.209,2425.6358618954946,100.82641081988416,74.46043242332574,65.36724671737718,0.0,-3.7849100031212624e-08
0.21,0.9658794240112412,0.21,2416.233985947597,100.43560302357767,74.50998075805317,65.36724671759785,0.0,-3.7849100031212624e-08
0.211,0.96186560205502,0.211,2406.3800530450744,100.02600457491279,74.55819559180928,65.36724671781852,0.0,-3.7849100031212624e-08
0.212,0.9576675679211912,0.212,2396.0738792465245,99.59760782799663,74.60514935315652,65.36724671803917,0.0,-3.7849100031212624e-08
0.213,0.953285301420279,0.213,2385.315414986785,99.1504107225538,74.6509109146086,65.36724671825984,0.0,-3.7849100031212624e-08
0.214,0.948718837311546,0.214,2374.104745599846,98.6844168056622,74.69554520507003,65.3672467184805,0.0,-3.7849100031212624e-08
0.215,0.9439682654947253,0.215,2362.442091789551,98.19963525131872,74.73911257575577,65.36724671870117,0.0,-3.7849100031212624e-08
0.216,0.9390337311803826,0.216,2350.327810047839,97.69608087782429,74.78166878543615,65.36724671892183,0.0,-3.7849100031212624e-08
