time_s,sig_activation_sine_ratio_af,sig_activation_square_ratio_af,left_ventricle_stiffness_cgs_af,left_ventricle_pressure_mmhg_af,arterial_compliance_pressure_mmhg_af,left_ventricle_volume_ml_af,mitral_flow_ml_per_s_af,tricuspid_flow_ml_per_s_af
0.5670000000000001,0.0,0.0,45.0,1.8705175045822366,69.51709669411058,65.3673181356342,0.0,0.0
0.5680000000000001,0.0,0.0,45.0,1.8705175045834086,69.4923906024468,65.3673181356689,0.0,0.0
0.5690000000000001,0.0,0.0,45.0,1.8705175045845803,69.46769219098509,65.36731813570358,0.0,0.0
0.5700000000000001,0.0,0.0,45.0,1.8705175045857525,69.44300130800256,65.36731813573827,0.0,0.0
0.5710000000000001,0.0,0.0,45.0,1.8705175045869245,69.41831781687564,65.36731813577296,0.0,0.0
0.5720000000000001,0.0,0.0,45.0,1.8705175045880962,69.3936415959391,65.36731813580765,0.0,0.0
0.5730000000000001,0.0,0.0,45.0,1.8705175045892681,69.36897253771761,65.36731813584234,0.0,0.0
0.5740000000000001,0.0,0.0,45.0,1.8705175045904403,69.34431055252162,65.36731813587703,0.0,0.0
0.5750000000000001,0.0,0.0,45.0,1.8705175045916116,69.31965556962368,65.3673181359117,0.0,0.0
0.5760000000000001,0.0,0.0,45.0,1.870517504592784,69.29500753699996,65.3673181359464,0.0,0.0
0.577,0.0,0.0,45.0,1.8705175045939553,69.27036641947446,65.36731813598108,0.0,0.0
0.578,0.0,0.0,45.0,1.8705175045951272,69.24573219996329,65.36731813601577,0.0,0.0
0.579,0.0,0.0,45.0,1.8705175045962994,69.22110488048487,65.36731813605046,0.0,0.0
0.58,0.0,0.0,45.0,1.8705175045974711,69.19648448215904,65.36731813608515,0.0,0.0
0.581,0.0,0.0,45.0,1.870517504598643,69.17187104354187,65.36731813611983,0.0,0.0
0.582,0.0,0.0,45.0,1.870517504599815,69.14726461921958,65.36731813615452,0.0,0.0
0.583,0.0,0.0,45.0,1.8705175046009868,69.12266528000276,65.36731813618921,0.0,0.0
0.584,0.0,0.0,45.0,1.870517504602159,69.09807311195252,65.3673181362239,0.0,0.0
0.585,0.0,0.0,45.0,1.8705175046033309,69.07348821638041,65.36731813625859,0.0,0.0
0.586,0.0,0.0,45.0,1.8705175046045026,69.04891070848673,65.36731813629328,0.0,0.0
0.587,0.0,0.0,45.0,1.8705175046056746,69.02434071371948,65.36731813632797,0.0,0.0
0.588,0.0,0.0,45.0,1.8705175046068465,68.99977836976205,65.36731813636266,0.0,0.0
0.589,0.0,0.0,45.0,1.8705175046080182,68.97522382223512,65.36731813639734,0.0,0.0
0.59,0.0,0.0,45.0,1.8705175046091898,68.95067722441536,65.36731813643202,0.0,0.0
0.591,0.0,0.0,45.0,1.8705175046103617,68.92613873707212,65.36731813646671,0.0,0.0
0.592,0.0,0.0,45.0,1.8705175046115337,68.9016085248754,65.3673181365014,0.0,0.0
0.593,0.0,0.0,45.0,1.8705175046127054,68.87708675792436,65.36731813653608,0.0,0.0
0.594,0.0,0.0,45.0,1.8705175046138776,68.85257360729669,65.36731813657077,0.0,0.0
0.595,0.0,0.0,45.0,1.8705175046150495,68.82806924329702,65.36731813660546,0.0,0.0
0.596,0.0,0.0,45.0,1.8705175046162212,68.80357383545639,65.36731813664015,0.0,0.0
0.597,0.0,0.0,45.0,1.8705175046173932,68.77908755122583,65.36731813667484,0.0,0.0
0.598,0.0,0.0,45.0,1.8705175046185645,68.75461055593658,65.36731813670951,0.0,0.0
0.599,0.0,0.0,45.0,1.8705175046197366,68.73014300963516,65.3673181367442,0.0,0.0
0.6,0.0,0.0,45.0,1.8705175046209086,68.70568506497519,65.36731813677889,0.0,0.0
0.601,0.0,0.0,45.0,1.8705175046220803,68.6812368671858,65.36731813681358,0.0,0.0
0.602,0.0,0.0,45.0,1.8705175046232523,68.65679855381629,65.36731813684827,0.0,0.0
0.603,0.0,0.0,45.0,1.8705175046244238,68.63237025512454,65.36731813688294,0.0,0.0
0.604,0.0,0.0,45.0,1.8705175046255957,68.60795209068247,65.36731813691763,0.0,0.0
0.605,0.0,0.0,45.0,1.8705175046267675,68.58354416860563,65.36731813695232,0.0,0.0
0.606,0.0,0.0,45.0,1.8705175046279394,68.55914658555811,65.36731813698701,0.0,0.0
0.607,0.0,0.0,45.0,1.8705175046291116,68.53475942767425,65.3673181370217,0.0,0.0
0.608,0.0,0.0,45.0,1.870517504630283,68.5103827705152,65.36731813705639,0.0,0.0
0.609,0.0,0.0,45.0,1.8705175046314553,68.48601667698891,65.36731813709108,0.0,0.0
0.61,0.0,0.0,45.0,1.8705175046326272,68.46166119717884,65.36731813712576,0.0,0.0
0.611,0.0,0.0,45.0,1.8705175046337985,68.43731636840326,65.36731813716044,0.0,0.0
0.612,0.0,0.0,45.0,1.8705175046349707,68.41298221690616,65.36731813719513,0.0,0.0
0.613,0.0,0.0,45.0,1.8705175046361424,68.38865875828118,65.36731813722982,0.0,0.0
0.614,0.0,0.0,45.0,1.8705175046373144,68.3643459968833,65.3673181372645,0.0,0.0
0.615,0.0,0.0,45.0,1.8705175046384863,68.34004392594898,65.3673181372992,0.0,0.0
0.616,0.0,0.0,45.0,1.870517504639658,68.31575252759636,65.36731813733388,0.0,0.0
0.617,0.0,0.0,45.0,1.8705175046408302,68.29147177286319,65.36731813736857,0.0,0.0
0.618,0.0,0.0,45.0,1.8705175046420015,68.26720162543685,65.36731813740325,0.0,0.0
0.619,0.0,0.0,45.0,1.8705175046431735,68.24294204098304,65.36731813743793,0.0,0.0
0.62,0.0,0.0,45.0,1.8705175046443452,68.21869296714561,65.36731813747262,0.0,0.0
0.621,0.0,0.0,45.0,1.8705175046455171,68.194454345324,65.36731813750731,0.0,0.0
0.622,0.0,0.0,45.0,1.8705175046466893,68.17022611067327,65.367318137542,0.0,0.0
0.623,0.0,0.0,45.0,1.870517504647861,68.14600819331856,65.36731813757669,0.0,0.0
0.624,0.0,0.0,45.0,1.870517504649033,68.12180051920943,65.36731813761138,0.0,0.0
0.625,0.0,0.0,45.0,1.870517504650205,68.09760301064726,65.36731813764607,0.0,0.0
0.626,0.0,0.0,45.0,1.8705175046513767,68.07341558874931,65.36731813768075,0.0,0.0
0.627,0.0,0.0,45.0,1.8705175046525486,68.04923817347155,65.36731813771544,0.0,0.0
0.628,0.0,0.0,45.0,1.8705175046537201,68.02507068407434,65.36731813775012,0.0,0.0
0.629,0.0,0.0,45.0,1.870517504654892,68.00091303994054,65.3673181377848,0.0,0.0
0.63,0.0,0.0,45.0,1.8705175046560643,67.97676516085974,65.3673181378195,0.0,0.0
0.631,0.0,0.0,45.0,1.8705175046572358,67.95262696979559,65.36731813785418,0.0,0.0
0.632,0.0,0.0,45.0,1.870517504658408,67.92849839302829,65.36731813788887,0.0,0.0
0.633,0.0,0.0,45.0,1.8705175046595799,67.90437936034739,65.36731813792356,0.0,0.0
0.634,0.0,0.0,45.0,1.8705175046607516,67.88026980508965,65.36731813795825,0.0,0.0
0.635,0.0,0.0,45.0,1.8705175046619236,67.85616966421077,65.36731813799294,0.0,0.0
0.636,0.0,0.0,45.0,1.8705175046630957,67.83207888087153,65.36731813802763,0.0,0.0
0.637,0.0,0.0,45.0,1.870517504664267,67.80799740462832,65.3673181380623,0.0,0.0
0.638,0.0,0.0,45.0,1.8705175046654388,67.78392519144985,65.36731813809699,0.0,0.0
0.639,0.0,0.0,45.0,1.8705175046666107,67.75986220351369,65.36731813813168,0.0,0.0
0.64,0.0,0.0,45.0,1.8705175046677827,67.73580840790234,65.36731813816637,0.0,0.0
0.641,0.0,0.0,45.0,1.8705175046689544,67.71176377872348,65.36731813820106,0.0,0.0
0.642,0.0,0.0,45.0,1.8705175046701266,67.68772829766019,65.36731813823575,0.0,0.0
0.643,0.0,0.0,45.0,1.8705175046712985,67.66370195397093,65.36731813827043,0.0,0.0
0.644,0.0,0.0,45.0,1.8705175046724702,67.63968474448146,65.36731813830512,0.0,0.0
0.645,0.0,0.0,45.0,1.8705175046736422,67.61567667184661,65.36731813833981,0.0,0.0
0.646,0.0,0.0,45.0,1.8705175046748144,67.59167774432642,65.3673181383745,0.0,0.0
0.647,0.0,0.0,45.0,1.8705175046759859,67.56768797689841,65.36731813840919,0.0,0.0
0.648,0.0,0.0,45.0,1.870517504677158,67.54370739064738,65.36731813844388,0.0,0.0
0.649,0.0,0.0,45.0,1.8705175046783293,67.51973601276543,65.36731813847855,0.0,0.0
0.65,0.0,0.0,45.0,1.8705175046795013,67.49577387654939,65.36731813851324,0.0,0.0
0.651,0.0,0.0,45.0,1.8705175046806735,67.4718210194732,65.36731813854793,0.0,0.0
0.652,0.0,0.0,45.0,1.8705175046818452,67.44787748327123,65.36731813858262,0.0,0.0
0.653,0.0,0.0,45.0,1.8705175046830171,67.42394331407698,65.3673181386173,0.0,0.0
0.654,0.0,0.0,45.0,1.870517504684189,67.40001856099867,65.367318138652,0.0,0.0
0.655,0.0,0.0,45.0,1.8705175046853608,67.37610327611914,65.36731813868668,0.0,0.0
0.656,0.0,0.0,45.0,1.870517504686533,67.3521975144808,65.36731813872137,0.0,0.0
0.657,0.0,0.0,45.0,1.870517504687705,67.32830133246073,65.36731813875606,0.0,0.0
0.658,0.0,0.0,45.0,1.8705175046888767,67.30441478835425,65.36731813879075,0.0,0.0
0.659,0.0,0.0,45.0,1.870517504690048,67.28053794122371,65.36731813882542,0.0,0.0
0.66,0.0,0.0,45.0,1.87051750469122,67.25667084968983,65.36731813886011,0.0,0.0
0.661,0.0,0.0,45.0,1.870517504692392,67.2328135719316,65.3673181388948,0.0,0.0
0.662,0.0,0.0,45.0,1.8705175046935645,67.2089661654589,65.3673181389295,0.0,0.0
0.663,0.0,0.0,45.0,1.8705175046947358,67.18512868647323,65.36731813896418,0.0,0.0
0.664,0.0,0.0,45.0,1.8705175046959077,67.16130119054714,65.36731813899887,0.0,0.0
0.665,0.0,0.0,45.0,1.8705175046970794,67.13748373031702,65.36731813903356,0.0,0.0
0.666,0.0,0.0,45.0,1.8705175046982516,67.11367635522954,65.36731813906825,0.0,0.0
0.667,0.0,0.0,45.0,1.8705175046994236,67.08987911154148,65.36731813910293,0.0,0.0
0.668,0.0,0.0,45.0,1.8705175047005953,67.06609204203333,65.36731813913762,0.0,0.0
0.669,0.0,0.0,45.0,1.8705175047017673,67.04231518660727,65.36731813917231,0.0,0.0
0.67,0.0,0.0,45.0,1.8705175047029392,67.01854858244805,65.367318139207,0.0,0.0
0.671,0.0,0.0,45.0,1.8705175047041107,66.99479226199084,65.36731813924168,0.0,0.0
0.672,0.0,0.0,45.0,1.8705175047052827,66.9710462528517,65.36731813927636,0.0,0.0
0.673,0.0,0.0,45.0,1.8705175047064544,66.94731057782774,65.36731813931105,0.0,0.0
0.674,0.0,0.0,45.0,1.8705175047076263,66.92358525489793,65.36731813934574,0.0,0.0
0.675,0.0,0.0,45.0,1.8705175047087985,66.89987029825731,65.36731813938043,0.0,0.0
0.676,0.0,0.0,45.0,1.8705175047099702,66.8761657187233,65.36731813941512,0.0,0.0
0.677,0.0,0.0,45.0,1.8705175047111422,66.85247152238576,65.36731813944981,0.0,0.0
0.678,0.0,0.0,45.0,1.870517504712314,66.82878771086796,65.3673181394845,0.0,0.0
0.679,0.0,0.0,45.0,1.8705175047134859,66.80511428132644,65.36731813951918,0.0,0.0
0.68,0.0,0.0,45.0,1.8705175047146578,66.78145122645125,65.36731813955387,0.0,0.0
0.681,0.0,0.0,45.0,1.8705175047158293,66.75779853514923,65.36731813958855,0.0,0.0
0.682,0.0,0.0,45.0,1.8705175047170013,66.73415619371718,65.36731813962324,0.0,0.0
0.683,0.0,0.0,45.0,1.870517504718173,66.71052418452479,65.36731813965793,0.0,0.0
0.684,0.0,0.0,45.0,1.870517504719345,66.68690248713382,65.36731813969261,0.0,0.0
0.685,0.0,0.0,45.0,1.8705175047205171,66.6632910783446,65.3673181397273,0.0,0.0
0.686,0.0,0.0,45.0,1.8705175047216884,66.63968993219576,65.36731813976198,0.0,0.0
0.687,0.0,0.0,45.0,1.8705175047228604,66.61609902031553,65.36731813979667,0.0,0.0
0.6880000000000001,0.0,0.0,45.0,1.870517504724032,66.59251831325236,65.36731813983135,0.0,0.0
0.6890000000000001,0.0,0.0,45.0,1.8705175047252043,66.56894777921991,65.36731813986604,0.0,0.0
0.6900000000000001,0.0,0.0,45.0,1.8705175047263762,66.54538738571658,65.36731813990073,0.0,0.0
0.6910000000000001,0.0,0.0,45.0,1.8705175047275475,66.52183709972363,65.3673181399354,0.0,0.0
0.6920000000000001,0.0,0.0,45.0,1.8705175047287192,66.49829688770502,65.3673181399701,0.0,0.0
0.6930000000000001,0.0,0.0,45.0,1.8705175047298919,66.47476671585483,65.3673181400048,0.0,0.0
0.6940000000000001,0.0,0.0,45.0,1.8705175047310634,66.45124655082391,65.36731814003947,0.0,0.0
0.6950000000000001,0.0,0.0,45.0,1.870517504732235,66.42773635861434,65.36731814007416,0.0,0.0
0.6960000000000001,0.0,0.0,45.0,1.870517504733407,66.4042361065257,65.36731814010885,0.0,0.0
0.6970000000000001,0.0,0.0,45.0,1.870517504734579,66.3807457633887,65.36731814014354,0.0,0.0
0.6980000000000001,0.0,0.0,45.0,1.8705175047357507,66.35726529956492,65.36731814017823,0.0,0.0
0.6990000000000001,0.0,0.0,45.0,1.870517504736923,66.33379468694764,65.36731814021292,0.0,0.0
0.7000000000000001,0.0,0.0,45.0,1.8705175047380949,66.31033389990671,65.3673181402476,0.0,0.0
0.7010000000000001,0.0,0.0,45.0,1.8705175047392666,66.28688291327482,65.3673181402823,0.0,0.0
0.7020000000000001,0.0,0.0,45.0,1.8705175047404385,66.26344170314823,65.36731814031698,0.0,0.0
0.7030000000000001,0.0,0.0,45.0,1.8705175047416105,66.24001024854755,65.36731814035167,0.0,0.0
0.704,0.0,0.0,45.0,1.8705175047427822,66.21658853141739,65.36731814038636,0.0,0.0
0.705,0.0,0.0,45.0,1.8705175047439544,66.19317653662667,65.36731814042105,0.0,0.0
0.706,0.0,0.0,45.0,1.8705175047451257,66.16977425196843,65.36731814045572,0.0,0.0
0.707,0.0,0.0,45.0,1.8705175047462976,66.14638166815993,65.36731814049041,0.0,0.0
0.708,0.0,0.0,45.0,1.87051750474747,66.12299877808782,65.36731814052511,0.0,0.0
0.709,0.0,0.0,45.0,1.8705175047486422,66.09962557547318,65.3673181405598,0.0,0.0
0.71,0.0,0.0,45.0,1.8705175047498135,66.0762620573253,65.36731814059448,0.0,0.0
0.711,0.0,0.0,45.0,1.8705175047509854,66.05290822321727,65.36731814062917,0.0,0.0
0.712,0.0,0.0,45.0,1.8705175047521572,66.02956407523783,65.36731814066385,0.0,0.0
0.713,0.0,0.0,45.0,1.8705175047533291,66.00622961799118,65.36731814069854,0.0,0.0
0.714,0.0,0.0,45.0,1.8705175047545008,65.98290485856337,65.36731814073323,0.0,0.0
0.715,0.0,0.0,45.0,1.8705175047556726,65.95958980534371,65.3673181407679,0.0,0.0
0.716,0.0,0.0,45.0,1.8705175047568443,65.93628446867369,65.3673181408026,0.0,0.0
0.717,0.0,0.0,45.0,1.8705175047580163,65.91298886065846,65.36731814083728,0.0,0.0
0.718,0.0,0.0,45.0,1.8705175047591884,65.88970299473003,65.36731814087197,0.0,0.0
0.719,0.0,0.0,45.0,1.87051750476036,65.86642688564724,65.36731814090666,0.0,0.0
0.72,0.0,0.0,45.0,1.8705175047615321,65.84316054949574,65.36731814094135,0.0,0.0
0.721,0.0,0.0,45.0,1.8705175047627034,65.81990400332795,65.36731814097602,0.0,0.0
0.722,0.0,0.0,45.0,1.8705175047638753,65.79665726439248,65.36731814101071,0.0,0.0
0.723,0.0,0.0,45.0,1.8705175047650475,65.77342035124242,65.3673181410454,0.0,0.0
0.724,0.0,0.0,45.0,1.8705175047662193,65.75019328236577,65.36731814108009,0.0,0.0
0.725,0.0,0.0,45.0,1.8705175047673912,65.72697607607535,65.36731814111478,0.0,0.0
0.726,0.0,0.0,45.0,1.8705175047685632,65.70376875050889,65.36731814114947,0.0,0.0
0.727,0.0,0.0,45.0,1.8705175047697349,65.68057132362901,65.36731814118416,0.0,0.0
0.728,0.0,0.0,45.0,1.870517504770907,65.6573838126267,65.36731814121885,0.0,0.0
0.729,0.0,0.0,45.0,1.870517504772079,65.63420623403232,65.36731814125353,0.0,0.0
0.73,0.0,0.0,45.0,1.8705175047732507,65.6110386049937,65.36731814128822,0.0,0.0
0.731,0.0,0.0,45.0,1.8705175047744227,65.58788094120304,65.36731814132291,0.0,0.0
0.732,0.0,0.0,45.0,1.870517504775594,65.56473325682481,65.36731814135759,0.0,0.0
0.733,0.0,0.0,45.0,1.8705175047767661,65.54159556449572,65.36731814139227,0.0,0.0
0.734,0.0,0.0,45.0,1.8705175047779379,65.51846787532475,65.36731814142696,0.0,0.0
0.735,0.0,0.0,45.0,1.8705175047791098,65.49535019889312,65.36731814146165,0.0,0.0
0.736,0.0,0.0,45.0,1.8705175047802818,65.47224254326692,65.36731814149634,0.0,0.0
0.737,0.0,0.0,45.0,1.8705175047814535,65.44914491550686,65.36731814153103,0.0,0.0
0.738,0.0,0.0,45.0,1.8705175047826257,65.42605732152614,65.36731814156572,0.0,0.0
0.739,0.0,0.0,45.0,1.8705175047837976,65.40297976541937,65.3673181416004,0.0,0.0
0.74,0.0,0.0,45.0,1.870517504784969,65.37991224946018,65.36731814163508,0.0,0.0
0.741,0.0,0.0,45.0,1.870517504786141,65.35685477410121,65.36731814166977,0.0,0.0
0.742,0.0,0.0,45.0,1.8705175047873126,65.33380733797426,65.36731814170446,0.0,0.0
0.743,0.0,0.0,45.0,1.8705175047884848,65.31076993790242,65.36731814173915,0.0,0.0
0.744,0.0,0.0,45.0,1.8705175047896567,65.2877425696808,65.36731814177384,0.0,0.0
0.745,0.0,0.0,45.0,1.8705175047908285,65.26472522781528,65.36731814180852,0.0,0.0
0.746,0.0,0.0,45.0,1.8705175047920004,65.24171790526616,65.36731814184321,0.0,0.0
0.747,0.0,0.0,45.0,1.870517504793172,65.21872059370777,65.36731814187789,0.0,0.0
0.748,0.0,0.0,45.0,1.8705175047943439,65.19573328352854,65.36731814191258,0.0,0.0
0.749,0.0,0.0,45.0,1.8705175047955156,65.17275596383077,65.36731814194727,0.0,0.0
0.75,0.0,0.0,45.0,1.8705175047966875,65.14978862243396,65.36731814198195,0.0,0.0
0.751,0.0,0.0,45.0,1.8705175047978597,65.12683124673235,65.36731814201664,0.0,0.0
0.752,0.0,0.0,45.0,1.8705175047990312,65.10388382324813,65.36731814205133,0.0,0.0
0.753,0.0,0.0,45.0,1.8705175048002034,65.08094633756205,65.36731814208602,0.0,0.0
0.754,0.0,0.0,45.0,1.8705175048013747,65.05801877494564,65.3673181421207,0.0,0.0
0.755,0.0,0.0,45.0,1.8705175048025466,65.03510112036116,65.36731814215538,0.0,0.0
0.756,0.0,0.0,45.0,1.8705175048037188,65.01219335846176,65.36731814219007,0.0,0.0
0.757,0.0,0.0,45.0,1.8705175048048905,64.98929547359138,65.36731814222476,0.0,0.0
0.758,0.0,0.0,45.0,1.8705175048060625,64.96640745003621,65.36731814225945,0.0,0.0
0.759,0.0,0.0,45.0,1.8705175048072344,64.94352927275064,65.36731814229414,0.0,0.0
0.76,0.0,0.0,45.0,1.8705175048084062,64.92066092574865,65.36731814232883,0.0,0.0
0.761,0.0,0.0,45.0,1.8705175048095783,64.8978023935375,65.36731814236352,0.0,0.0
0.762,0.0,0.0,45.0,1.8705175048107503,64.87495366131861,65.3673181423982,0.0,0.0
0.763,0.0,0.0,45.0,1.870517504811922,64.85211471498738,65.3673181424329,0.0,0.0
0.764,0.0,0.0,45.0,1.870517504813094,64.82928554113339,65.36731814246758,0.0,0.0
0.765,0.0,0.0,45.0,1.8705175048142653,64.80646612704028,65.36731814250226,0.0,0.0
0.766,0.0,0.0,45.0,1.8705175048154374,64.78365646068569,65.36731814253694,0.0,0.0
0.767,0.0,0.0,45.0,1.8705175048166092,64.76085653095866,65.36731814257163,0.0,0.0
0.768,0.0,0.0,45.0,1.8705175048177811,64.73806632708377,65.36731814260632,0.0,0.0
0.769,0.0,0.0,45.0,1.870517504818953,64.7152858388941,65.36731814264101,0.0,0.0
0.77,0.0,0.0,45.0,1.8705175048201248,64.69251505735023,65.3673181426757,0.0,0.0
0.771,0.0,0.0,45.0,1.870517504821297,64.6697539745403,65.36731814271039,0.0,0.0
0.772,0.0,0.0,45.0,1.870517504822469,64.64700258367996,65.36731814274508,0.0,0.0
0.773,0.0,0.0,45.0,1.8705175048236407,64.62426087911246,65.36731814277977,0.0,0.0
0.774,0.0,0.0,45.0,1.8705175048248124,64.6015288563085,65.36731814281444,0.0,0.0
0.775,0.0,0.0,45.0,1.8705175048259846,64.57880651169638,65.36731814284914,0.0,0.0
0.776,0.0,0.0,45.0,1.8705175048271563,64.55609384179503,65.36731814288383,0.0,0.0
0.777,0.0,0.0,45.0,1.870517504828328,64.53339084424739,65.3673181429185,0.0,0.0
0.778,0.0,0.0,45.0,1.8705175048294997,64.51069751758777,65.3673181429532,0.0,0.0
0.779,0.0,0.0,45.0,1.8705175048306717,64.4880138611605,65.36731814298788,0.0,0.0
0.78,0.0,0.0,45.0,1.8705175048318439,64.46533987512001,65.36731814302257,0.0,0.0
0.781,0.0,0.0,45.0,1.8705175048330156,64.44267556043077,65.36731814305726,0.0,0.0
0.782,0.0,0.0,45.0,1.8705175048341875,64.42002091886741,65.36731814309195,0.0,0.0
0.783,0.0,0.0,45.0,1.8705175048353595,64.39737595255613,65.36731814312664,0.0,0.0
0.784,0.0,0.0,45.0,1.8705175048365312,64.37474066376056,65.36731814316133,0.0,0.0
0.785,0.0,0.0,45.0,1.8705175048377032,64.35211505565715,65.36731814319602,0.0,0.0
0.786,0.0,0.0,45.0,1.870517504838875,64.32949913158883,65.3673181432307,0.0,0.0
0.787,0.0,0.0,45.0,1.870517504840047,64.30689289505108,65.3673181432654,0.0,0.0
0.788,0.0,0.0,45.0,1.8705175048412184,64.28429634969187,65.36731814330007,0.0,0.0
0.789,0.0,0.0,45.0,1.8705175048423903,64.26170949931159,65.36731814333476,0.0,0.0
0.79,0.0,0.0,45.0,1.8705175048435625,64.2391323478632,65.36731814336945,0.0,0.0
0.791,0.0,0.0,45.0,1.870517504844734,64.21656489944395,65.36731814340413,0.0,0.0
0.792,0.0,0.0,45.0,1.8705175048459062,64.19400715749073,65.36731814343882,0.0,0.0
0.793,0.0,0.0,45.0,1.8705175048470781,64.1714591255976,65.36731814347351,0.0,0.0
0.794,0.0,0.0,45.0,1.8705175048482499,64.14892080744036,65.3673181435082,0.0,0.0
0.795,0.0,0.0,45.0,1.8705175048494218,64.12639220619923,65.36731814354289,0.0,0.0
0.796,0.0,0.0,45.0,1.870517504850594,64.10387332455865,65.36731814357758,0.0,0.0
0.797,0.0,0.0,45.0,1.8705175048517653,64.08136416470742,65.36731814361225,0.0,0.0
0.798,0.0,0.0,45.0,1.8705175048529372,64.05886472833868,65.36731814364694,0.0,0.0
0.799,0.0,0.0,45.0,1.870517504854109,64.03637501664983,65.36731814368163,0.0,0.0
0.8,0.0,0.0,45.0,1.8705175048552811,64.01389503030167,65.36731814371632,0.0,0.0
0.801,0.004189000733781979,0.0010000000000000009,55.28399680143475,2.2979929723447077,63.99142476954319,65.367318143751,0.0,0.0
0.802,0.008379264462721364,0.0020000000000000018,65.57109425598094,2.725597324855147,63.96896423436904,65.3673181437857,0.0,0.0
0.803,0.01257205328798713,0.0030000000000000027,75.8643908220084,3.1534593561781277,63.946513424094654,65.36731814382038,0.0,0.0
0.804,0.01676862752320081,0.0040000000000000036,86.16698056945799,3.581707677691109,63.92407233733094,65.36731814385506,0.0,0.0
0.805,0.020970244801736104,0.0050000000000000044,96.48195098826213,4.010470627259975,63.90164097198443,65.36731814388975,0.0,0.0
0.806,0.025178159185306,0.006000000000000005,106.81238079992622,4.439876178272914,63.87921932525722,65.36731814392444,0.0,0.0
0.807,0.02939362027426564,0.007000000000000006,117.16133777332215,4.8700518488493865,63.85680739364694,65.36731814395912,0.0,0.0
0.808,0.0336178723200584,0.008000000000000007,127.53187654574339,5.301124611267805,63.83440517295924,65.36731814399381,0.0,0.0
0.809,0.037852153340231766,0.009000000000000008,137.927036450269,5.73322080165545,63.81201265881538,65.3673181440285,0.0,0.0
0.81,0.04209769423644833,0.010000000000000009,148.34983935048064,6.166466029984028,63.789629846396245,65.36731814406319,0.0,0.0
0.811,0.04635571791591605,0.01100000000000001,158.8032874835739,6.60098509041417,63.76725673027307,65.36731814409788,0.0,0.0
0.812,0.050627438416660175,0.01200000000000001,169.29036131290073,7.036901872031928,63.74489330454731,65.36731814413257,0.0,0.0
0.8130000000000001,0.054914060037057566,0.013000000000000012,179.81401739097632,7.474339270020278,63.722539562850606,65.36731814416726,0.0,0.0
0.8140000000000001,0.05921677647005261,0.014000000000000012,190.37718623397916,7.9134190973083385,63.700195498344726,65.36731814420195,0.0,0.0
0.8150000000000001,0.06353676994247098,0.015000000000000013,200.98277020876625,8.354261996740814,63.67786110372168,65.36731814423662,0.0,0.0
0.8160000000000001,0.0678752103598463,0.016000000000000014,211.63364143342267,8.796987353810023,63.65553637120359,65.36731814427131,0.0,0.0
0.8170000000000001,0.07223325445717123,0.017000000000000015,222.33263969235537,9.241713209992488,63.63322129269756,65.367318144306,0.0,0.0
0.8180000000000001,0.07661204495598274,0.018000000000000016,233.08257036693763,9.688556176731915,63.61091586052369,65.36731814434069,0.0,0.0
0.8190000000000001,0.0810127097281879,0.019000000000000017,243.8862023827013,10.137631350110016,63.58862006623139,65.36731814437537,0.0,0.0
0.8200000000000001,0.08543636096703344,0.020000000000000018,254.7462661740671,10.589052226246352,63.56633390123764,65.36731814441006,0.0,0.0
0.8210000000000001,0.08988409436562023,0.02100000000000002,265.66545166759767,11.042930617468084,63.544057356968956,65.36731814444474,0.0,0.0
0.8220000000000001,0.09435698830335838,0.02200000000000002,276.64640628474484,11.499376569290076,63.52179042486141,65.36731814447943,0.0,0.0
0.8230000000000001,0.09885610304075745,0.02300000000000002,287.69173296505954,11.958498278245534,63.49953309636066,65.36731814451412,0.0,0.0
0.8240000000000001,0.1033824799229406,0.02400000000000002,298.80398821081917,12.420402010606933,63.4772853629219,65.3673181445488,0.0,0.0
0.8250000000000001,0.1079371405922688,0.025000000000000022,309.98568015402,12.88519202203658,63.45504721600988,65.36731814458349,0.0,0.0
0.8260000000000001,0.11252108621045667,0.026000000000000023,321.2392666466711,13.35297047820576,63.43281864709895,65.36731814461818,0.0,0.0
0.8270000000000001,0.1171352966905573,0.027000000000000024,332.5671533753182,13.823837376421027,63.410599647969235,65.36731814465287,0.0,0.0
0.8280000000000001,0.12178072993918859,0.028000000000000025,343.971692000708,14.297890468295554,63.388390210883195,65.36731814468756,0.0,0.0
0.8290000000000001,0.12645832110937022,0.029000000000000026,355.4551783235039,14.775225183503318,63.366190327674616,65.36731814472225,0.0,0.0
0.8300000000000001,0.1311689818643345,0.030000000000000027,367.0198504769412,15.255934554653093,63.34399999052954,65.36731814475692,0.0,0.0
0.8310000000000001,0.13591359965266936,0.031000000000000028,378.6678871473033,15.740109143318909,63.3218191920229,65.36731814479161,0.0,0.0
0.8320000000000001,0.14069303699514743,0.03200000000000003,390.401405823087,16.227836967262988,63.29964792511835,65.3673181448263,0.0,0.0
0.833,0.14550813078358943,0.03299999999999992,402.222461073712,16.719203428886768,63.277486183168534,65.36731814486099,0.0,0.0
0.834,0.1503596915921069,0.03399999999999992,414.13304285862245,17.214291244945244,63.255333959914786,65.36731814489568,0.0,0.0
0.835,0.15524850300105528,0.03499999999999992,426.1350748675907,17.713180377558267,63.23319124948734,65.36731814493037,0.0,0.0
